id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53519904,<2 min walk from station & built in 2020> #live together #work remotely #staymePAIR802,428038217,Stayme,,Sumida Ku,35.69124,139.79719,Entire home/apt,7314,2,2,2022-03-08,0.51,6,128,2,M130030181
53524402,★36間部屋新築ホテル割引有★東上野 Artsy Inn シングルルーム,31734605,KsHome,,Taito Ku,35.71327,139.78342,Entire home/apt,5999,2,2,2022-06-23,0.69,26,29,2,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10114号
53798799,N2F ◆自主隔離利用OK♪／JR大久保駅徒歩１分！/多数飲食店やスーパー/大人数可能,230910892,Risa & Kei,,Shinjuku Ku,35.70052,139.69574,Entire home/apt,10286,4,5,2022-05-31,1.24,17,27,5,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第209号
53799134,Art Hotel/Superior Studio (302)/Kitchen/2 people,435425440,BnA STUDIO Akihabara,,Chiyoda Ku,35.70238,139.76805,Private room,16529,1,0,,,6,337,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 29千千保生環き第94号
53535339,Skytree inn201,274146505,Kusakabe,,Sumida Ku,35.72007,139.81575,Entire home/apt,5980,1,4,2022-06-19,0.66,10,59,4,Hotels and Inns Business Act | 墨田区保健所 | 31墨福衛生環第196号
53535653,"Simple&Stylish, Near Haneda/Shinagawa, one floor",100665480,Eika,,Ota Ku,35.55436,139.72718,Entire home/apt,8000,1,5,2022-05-31,0.84,4,79,5,Special Economic Zoning Act | ３健生発第 11667 号
53535705,"BEST Location in Shinjuku, Cozy apt for 2!",131286681,Ria,,Shinjuku Ku,35.69682,139.70569,Entire home/apt,5980,2,1,2022-02-20,0.24,1,73,1,M130025936
53799375,Art Hotel/No room type specified/2 people,435425440,BnA STUDIO Akihabara,,Bunkyo Ku,35.70289,139.76826,Private room,9657,1,4,2022-05-27,1.36,6,12,4,Hotels and Inns Business Act | 千代田区千代田保健所 | 29千千保生環き第94号
53800006,六本木のセキュリティが充実した43平米・2K！浴室テレビや無料インターネットを完備★,33695827,Takehiko,,Minato Ku,35.6645,139.72969,Entire home/apt,8800,3,0,,,8,0,0,M130030292
53800022,Ex502★新築★男性専用★長期滞在適当★旅行★一時帰国★テーレワーク★羽田空港20分★JR蒲田8分,152645240,Minorasu,,Ota Ku,35.56102,139.7083,Entire home/apt,6429,3,1,2022-01-08,0.18,10,33,1,Hotels and Inns Business Act | 大田区保健所 | 保生環第0159号
53535878,skytree inn301,274146505,Kusakabe,,Sumida Ku,35.71954,139.81756,Private room,7980,1,5,2022-05-08,0.82,10,27,5,Hotels and Inns Business Act | 墨田区保健所 | 31墨福衛生環第196号
53562840,"Charming Place Near Haneda/Shinagawa, entire floor",100665480,Eika,,Ota Ku,35.55518,139.72777,Entire home/apt,8500,1,14,2022-05-29,2.19,4,78,14,Special Economic Zoning Act | ３健生発第 11667 号
53803774,Shinjuku丨4min from Station丨Free Wi-Fi丨one-703,264412540,Sarah,,Shinjuku Ku,35.69486,139.6901,Entire home/apt,6800,2,2,2022-04-30,0.52,10,56,2,M130021474
53803849,Near Shinjuku/Nishi Shinjuku Gochome 6min.新宿/地铁站6分,216544001,Anna,,Nakano Ku,35.69092,139.68088,Entire home/apt,11229,1,2,2022-01-27,0.34,14,175,2,M130000025
54116119,"6 minutes walk from Kinshicho sta, access good,",246094628,Misa,,Sumida Ku,35.69489,139.8175,Entire home/apt,4999,2,4,2022-04-18,0.92,7,82,4,M130029556
53803911,Shinjuku丨4min from Station丨Free Wi-Fi丨two-401,151510730,Chan,,Shinjuku Ku,35.69638,139.69201,Entire home/apt,6000,2,5,2022-05-31,1.42,12,41,5,M130022441
54116500,Luxurious room in quiet area/  Ikebukuro sta 4min,215606612,Pqd Inc,,Toshima Ku,35.7396,139.71451,Entire home/apt,7500,1,26,2022-06-12,4.84,17,139,26,Hotels and Inns Business Act | 豊島区池袋保健所 | 2豊池保衛環き第148号
54116502,Luxurious room in quiet area/  Ikebukuro sta 4min,215606612,Pqd Inc,,Toshima Ku,35.73846,139.71531,Entire home/apt,7500,1,32,2022-06-19,5.75,17,158,32,Hotels and Inns Business Act | 豊島区池袋保健所 | 2豊池保衛環き第148号
54120885,【Koma Hotel】東京スカイツリーまで徒歩圏内のコンパクトな完全個室！,247326938,Pqd Inc Ⅱ,,Sumida Ku,35.70701,139.79813,Entire home/apt,6286,1,3,2022-05-22,1.22,54,212,3,Hotels and Inns Business Act | 墨田区保健所 | 29墨福衛生環第106号
53805370,【セミダブルルームD】東京新宿区大久保駅徒歩3分で新大久保駅徒歩７分コリアタウン徒歩３分無料WIFI,74535093,HiroAkira,,Shinjuku Ku,35.70343,139.6958,Entire home/apt,6000,1,4,2022-02-23,0.68,11,0,4,M130030342
53816120,newly renovate house near Ikebukuro STa,260562307,Jin Ying,,Toshima Ku,35.73689,139.70507,Entire home/apt,4286,7,0,,,3,180,0,M130021512
53816609,Uhome Kanda 402♪New OPEN Private Rm/2mn to station,73463626,Feng,,Chiyoda Ku,35.6929,139.7725,Entire home/apt,8286,1,0,,,30,0,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 30千千保生環き第70号
54121921,【Koma Hotel】上野•浅草•スカイツリーへのアクセス抜群！2人部屋★,247326938,Pqd Inc Ⅱ,,Sumida Ku,35.70737,139.79998,Entire home/apt,6286,1,3,2022-05-29,0.94,54,214,3,Hotels and Inns Business Act | 墨田区保健所 | 29墨福衛生環第106号
53817618,6min walk to Sta./12min to Shinjuku/Free WiFi,321180412,Ostay-Yamato,,Nakano Ku,35.72081,139.66677,Entire home/apt,9343,1,1,2022-01-01,0.17,14,341,1,Hotels and Inns Business Act | 中野区保健所 | 2中健衛環第88号
53819468,Mr.Kintaro Hotel Asakusa South 4,44066901,Yuqian,,Taito Ku,35.70425,139.78549,Entire home/apt,4643,2,3,2022-06-09,0.55,19,192,3,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10170号
54133535,"Residential Ikebukuro area, 7 min on foot Sta #21",437124841,Higashi Ikebukuro,,Toshima Ku,35.73058,139.72572,Entire home/apt,3829,1,25,2022-06-18,5.10,6,262,25,Hotels and Inns Business Act | 豊島区池袋保健所 | 3豊池保衛環き第98号
53834759,[30%OFF]Ikebukuro Area 58 sqm/Wi-Fi/full furniture,161213332,Nozomi,,Toshima Ku,35.73326,139.69846,Entire home/apt,9093,2,1,2022-04-02,0.35,21,222,1,M130030328
54133538,Luxurious room in quiet area/  Ikebukuro sta 4min,215606612,Pqd Inc,,Toshima Ku,35.73977,139.71446,Entire home/apt,7329,1,25,2022-05-28,4.60,17,148,25,Hotels and Inns Business Act | 豊島区池袋保健所 | 2豊池保衛環き第148号
54133740,"Residential Ikebukuro area, 7 min on foot Sta #22",437124841,Higashi Ikebukuro,,Toshima Ku,35.72855,139.72494,Entire home/apt,3829,1,16,2022-06-10,3.56,6,313,16,Hotels and Inns Business Act | 豊島区池袋保健所 | 3豊池保衛環き第98号
54133743,Luxurious room in quiet area/  Ikebukuro sta 4min,215606612,Pqd Inc,,Toshima Ku,35.73864,139.71457,Entire home/apt,6071,1,21,2022-06-15,3.71,17,152,21,Hotels and Inns Business Act | 豊島区池袋保健所 | 2豊池保衛環き第148号
53835568,★コロナ禍でも安心の一棟貸切★【4名様まで同一料金】スカイツリーまで15分♪麻雀ルーム付き！,392059165,士業不動産ｻﾎﾟｰﾄ,,Sumida Ku,35.73427,139.82087,Entire home/apt,16071,1,4,2022-04-30,0.66,1,146,4,M130029984
54133913,"Residential Ikebukuro area, 7 min on foot Sta #31",437124841,Higashi Ikebukuro,,Toshima Ku,35.73066,139.72415,Entire home/apt,3829,1,5,2022-05-29,1.10,6,354,5,Hotels and Inns Business Act | 豊島区池袋保健所 | 3豊池保衛環き第98号
53841798,【セミダブルルームC】東京新宿大久保駅徒歩3分で新大久保駅徒歩７分コリアタウン徒歩３分無料WIFI,74535093,HiroAkira,,Shinjuku Ku,35.70473,139.6974,Entire home/apt,6000,1,0,,,11,0,0,Hotels and Inns Business Act | 新宿区保健所 | 3新保衛環第178号
54133990,"Residential Ikebukuro area, 7 min on foot Sta #32",437124841,Higashi Ikebukuro,,Toshima Ku,35.72896,139.72352,Entire home/apt,3829,1,15,2022-06-14,3.10,6,239,15,Hotels and Inns Business Act | 豊島区池袋保健所 | 3豊池保衛環き第98号
53852057,Near station 6 min/Free wifi/Max 3 guests,253559407,Eri,,Kita Ku,35.7483,139.746,Entire home/apt,6191,1,2,2022-04-30,0.64,30,87,2,Hotels and Inns Business Act | 東京都北区保健所 | 3北健生環き第33号
54139292,Aoyama/Roppongi modern Japanese House 202,360289969,上田,,Minato Ku,35.65763,139.71619,Private room,15000,1,0,,,2,355,0,M130027488
53852153,Near station 6 min/Free wifi/Max 3 guests,253559407,Eri,,Kita Ku,35.74827,139.74452,Entire home/apt,6191,1,1,2022-02-05,0.21,30,87,1,Hotels and Inns Business Act | 東京都北区保健所 | 3北健生環き第33号
53852232,Near station 6 min/Free wifi/Max 4 guests,253559407,Eri,,Kita Ku,35.74777,139.74605,Entire home/apt,5060,1,1,2022-02-27,0.25,30,89,1,Hotels and Inns Business Act | 東京都北区保健所 | 3北健生環き第33号
53852269,Near station 6 min/Free wifi/Max 4 guests,253559407,Eri,,Kita Ku,35.74837,139.74613,Entire home/apt,5217,1,5,2022-05-22,1.06,30,75,5,Hotels and Inns Business Act | 東京都北区保健所 | 3北健生環き第33号
54150190,Ikebukuro2-1F/ 12 min. to Ikebukuro/Shibuya 11 min,321180412,Ostay-Yamato,,Toshima Ku,35.73512,139.70487,Entire home/apt,5686,1,2,2022-03-13,0.56,14,360,2,M130014819
53852374,Near station 6 min/Free wifi/Max 6 guests,253559407,Eri,,Kita Ku,35.74793,139.74589,Entire home/apt,5217,1,4,2022-05-04,0.92,30,84,4,Hotels and Inns Business Act | 東京都北区保健所 | 3北健生環き第33号
54150205,マンスリー30日以上 / 30days /渋谷徒歩7〜9分/ 好立地/日当たり良好！清潔感あるお部屋,92721377,Ryoko,,Shibuya Ku,35.6575,139.70796,Entire home/apt,4600,30,1,2022-05-31,1,2,56,1,M130005024
53852417,Near station 6 min/Free wifi/Max 4 guests,253559407,Eri,,Kita Ku,35.74837,139.7445,Entire home/apt,5217,1,1,2022-03-10,0.28,30,89,1,Hotels and Inns Business Act | 東京都北区保健所 | 3北健生環き第33号
54151675,★Foreigners welcome★Airport transfer SRV★Free WiFi,41891471,Hiroki,,Ota Ku,35.56413,139.72592,Entire home/apt,2929,1,2,2022-04-16,0.45,9,96,2,M130030449
53853700,Ex301★2021オープン★Youtubeで内覧可能★リラックス★羽田空港20分★JR蒲田8分,152645240,Minorasu,,Ota Ku,35.56226,139.70746,Entire home/apt,10429,3,0,,,10,24,0,Hotels and Inns Business Act | 大田区保健所 | 保生環第0159号
54151757,☆Free Wi-Fi完備！築地駅～徒歩3分！銀座駅～徒歩12分！観光にも最適です！,310329651,Noriko,,Chuo Ku,35.66634,139.77269,Entire home/apt,18000,2,8,2022-05-15,1.80,15,0,8,Hotels and Inns Business Act | 東京都中央区中央保健所 | 51中中保衛環き第67号	
54152265,Near by JR YAMANOTE Line! MAX 4ppl,29966538,Ostay-Jennie,,Arakawa Ku,35.73415,139.76849,Entire home/apt,5669,1,9,2022-05-27,1.74,17,363,9,Hotels and Inns Business Act | 荒川区保健所 | 31荒保衛環き（三）第19号
53854136,＃201上野御徒町駅から徒歩4分★隔離利用可能★FREE wifi★ワークデスクあり！,321365764,Alex,,Taito Ku,35.70503,139.77914,Entire home/apt,5500,1,1,2022-01-06,0.18,71,0,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10180号
54154097,★Foreigners welcome★Airport transfer SRV★Free WiFi,41891471,Hiroki,,Ota Ku,35.56452,139.72748,Entire home/apt,2929,1,6,2022-06-07,1.20,9,71,6,M130030450
53869278,6 min to Musashi Koganei St/1 Cabin Mixed/1 person,433395359,Wild Cherry Blossom -HOSTEL,,Koganei Shi,35.6993,139.5065,Private room,4557,1,1,2022-06-11,1,5,180,1,Hotels and Inns Business Act | 東京都多摩府中保健所 | 31府保生き第52号
53887474,Private room with 2 beds,99793347,Kana&Luis,,Fuchu Shi,35.67991,139.47987,Private room,3100,1,5,2022-04-30,1.25,1,22,5,M130030500
54164920,Comfybed Ginza 長期滞在歓迎 シングル,439138927,Comfybed,,Chuo Ku,35.672073,139.772858,Private room,5245,1,29,2022-06-06,5.65,3,360,29,Hotels and Inns Business Act | 中央区保健所 | 3 中保生環き 第 117号
53895725,[Isolation after entering JPN][APT pickup] AirStay,129096261,Chisaki,,Katsushika Ku,35.749168,139.858414,Entire home/apt,4226,2,5,2022-05-06,1.03,23,1,5,M130019024
53898984,G99G04駅至近交通便利ショッピング最高,436613750,Kiki8,,Shinjuku Ku,35.69678,139.70634,Entire home/apt,47000,1,7,2022-06-12,1.18,3,365,7,Hotels and Inns Business Act | 葛飾区保健所 | ２葛保生環令第678号
53870152,5 mins to Musashi Koganei Sta/Cabin Female/1person,433395359,Wild Cherry Blossom -HOSTEL,,Koganei Shi,35.69893,139.5087,Private room,4557,1,0,,,5,180,0,Hotels and Inns Business Act | 東京都多摩府中保健所 | 31府保生き第52号
53870321,5 mins to Musashi Koganei Sta/Quadruple/4 people,433395359,Wild Cherry Blossom -HOSTEL,,Koganei Shi,35.6991,139.50677,Private room,14583,1,0,,,5,180,0,Hotels and Inns Business Act | 東京都多摩府中保健所 | 31府保生き第52号
54166256,Comfybed Ginza 長期滞在歓迎 ダブル,439138927,Comfybed,,Chuo Ku,35.672073,139.772858,Private room,5784,1,66,2022-06-06,12.86,3,239,66,Hotels and Inns Business Act | 中央区保健所 | 3 中保生環き 第 117号
53870768,5 mins to Musashi Koganei Sta/Triple/3 people,433395359,Wild Cherry Blossom -HOSTEL,,Koganei Shi,35.6971,139.50798,Private room,10937,1,0,,,5,179,0,Hotels and Inns Business Act | 東京都多摩府中保健所 | 31府保生き第52号
53870971,5 mins to Musashi Koganei Station/Twin/2people,433395359,Wild Cherry Blossom -HOSTEL,,Koganei Shi,35.69919,139.50743,Private room,11849,1,0,,,5,178,0,Hotels and Inns Business Act | 東京都多摩府中保健所 | 31府保生き第52号
54166361,Comfybed Ginza 長期滞在歓迎 広めのベッドのシングル,439138927,Comfybed,,Chuo Ku,35.672073,139.772858,Private room,5167,1,105,2022-06-11,19.81,3,364,105,Hotels and Inns Business Act | 中央区保健所 | 3 中保生環き 第 117号
53907593,Ex401★1LDK★2021オープン★コロナ対策★リラックス★自炊★羽田空港20分★JR蒲田8分,152645240,Minorasu,,Ota Ku,35.56113,139.70943,Entire home/apt,10143,3,0,,,10,51,0,Hotels and Inns Business Act | 大田区保健所 | 保生環第0159号
54167241,Less than 10 seconds walk from the station! Rocking chair an d enjoy reading and coffee♪ Wifi/ staymeBOOKS901,429330346,Stayme,,Sumida Ku,35.70808,139.8056,Entire home/apt,20500,2,1,2022-06-19,1,3,210,1,M130030465
53910269,NEW！ぷふか｜１０２㎡戸建て貸切｜スカイツリー＆押上駅徒歩５分｜駐車場付｜高速WiFi｜帰国者OK,436720518,ぷふか,,Sumida Ku,35.71389,139.81088,Entire home/apt,19714,2,22,2022-06-19,3.77,1,161,22,Hotels and Inns Business Act | 墨田区保健所 | 3墨福衛生環第202号
546908318213227558,Near Shinjuku/Nishi Shinjuku Gochome 6min.新宿/地铁站6分,205906665,Anna,,Nakano Ku,35.68948,139.66661,Entire home/apt,10443,1,0,,,10,174,0,M130000025
54171340,New! Setagaya area! Double bed  WIFI Kitchen 4ppl,434871110,雅,,Setagaya Ku,35.66751,139.64769,Entire home/apt,7357,1,3,2022-05-07,0.93,6,179,3,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 2世保生環き第229号
547454429160452328,[670P]Ginza&Tsukiji kitchen FreeWi-Fi,273224309,東京櫻子,,Chuo Ku,35.67177,139.78103,Private room,14536,1,4,2022-06-05,0.98,5,72,4,Hotels and Inns Business Act | 中央区保健所 | 31 中保生還き 第64号
547469083952497220,[90SP]Ginza&Tsukiji kitchen FreeWi-Fi Smoking,273224309,東京櫻子,,Chuo Ku,35.67393,139.77929,Private room,9886,1,2,2022-03-21,0.58,5,89,2,Hotels and Inns Business Act | 中央区保健所 | 31 中保生還き 第64号
53912011,1 minute walk from Hatagaya Sta. Long-term Kichen,434871110,雅,,Shibuya Ku,35.6775,139.676,Entire home/apt,5229,1,3,2022-05-20,0.80,6,179,3,Hotels and Inns Business Act | 渋谷区保健所 | ３０渋保生環旅第３０号
54174606,JR恵比寿駅徒歩4分/70平米2LDK/デザイナーズ戸建,439225326,HYAsset,,Shibuya Ku,35.64471,139.71311,Entire home/apt,31474,2,2,2022-01-15,0.36,1,116,2,M130018875
53926635,シアテル羽田2【シアターツインルーム】羽田空港からバス6分！プロジェクター完備♪,398845831,真一,,Ota Ku,35.55008,139.74787,Private room,6643,1,3,2022-06-03,0.57,2,359,3,Hotels and Inns Business Act | 大田区保健所 | 保生環第0587号
53929393,100inchプロジェクターシアタールームNetflixAmazonPrime設置,229165904,花川戸,,Taito Ku,35.71615,139.7981,Entire home/apt,6424,1,33,2022-06-06,6.83,11,87,33,M130012989
547474247805411499,1 minute walk from Hatagaya Sta. 4 beds Long-term,434871110,雅,,Shibuya Ku,35.67919,139.6776,Entire home/apt,7137,2,1,2022-05-15,0.71,6,129,1,Hotels and Inns Business Act | 渋谷区保健所 | 30渋保生環旅第30号
54186902,New! Setagaya area! Double bed  WIFI Kitchen 4ppl,434871110,雅,,Setagaya Ku,35.66719,139.64591,Entire home/apt,7357,1,0,,,6,179,0,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 2世保生環き第229号
547483139994518328,1 minute from Hatagaya Sta. 4 beds Longterm #203,434871110,雅,,Shibuya Ku,35.67701,139.67623,Entire home/apt,5075,1,3,2022-05-08,0.87,6,154,3,Hotels and Inns Business Act | 渋谷区保健所 | ２８渋保生環旅第５号
